,home_team,away_team,home_team_goals,away_team_goals,home_team_age,away_team_age,date,home_rank,home_total_points,home_rank_change,home_previous_points,home_conf,away_rank,away_total_points,away_rank_change,away_previous_points,away_conf,hour
1567,Georgia,Spain,7,1,25.63636363636364,27.0,2023-09-08,86.0,1269.24,1.0,1269.24,UEFA,7.0,1704.75,0.0,1704.75,UEFA,16
1568,Spain,Georgia,3,1,26.545454545454547,26.181818181818183,2023-11-19,7.0,1704.75,0.0,1704.75,UEFA,86.0,1269.24,1.0,1269.24,UEFA,19
1569,Spain,Iceland,5,0,27.0,26.545454545454547,2022-03-29,7.0,1704.75,0.0,1704.75,UEFA,60.0,1382.81,-2.0,1385.21,UEFA,18
1570,Spain,Norway,3,0,27.90909090909091,27.545454545454547,2023-03-25,7.0,1704.75,0.0,1704.75,UEFA,45.0,1455.43,4.0,1455.43,UEFA,19
1571,Norway,Spain,1,0,26.545454545454547,25.90909090909091,2023-10-15,45.0,1455.43,4.0,1455.43,UEFA,7.0,1704.75,0.0,1704.75,UEFA,18
1572,Spain,Cyprus,6,0,25.63636363636364,27.454545454545453,2023-09-12,7.0,1704.75,0.0,1704.75,UEFA,105.0,1178.65,0.0,1178.65,UEFA,18
1573,Cyprus,Spain,3,1,27.363636363636363,26.545454545454547,2023-11-16,105.0,1178.65,0.0,1178.65,UEFA,7.0,1704.75,0.0,1704.75,UEFA,17
1574,Bulgaria,Spain,3,0,28.90909090909091,25.181818181818183,2025-09-04,71.0,1345.47,0.0,1345.47,UEFA,7.0,1704.75,0.0,1704.75,UEFA,18
1575,Spain,Bulgaria,4,0,26.818181818181817,25.454545454545453,2025-10-14,7.0,1704.75,0.0,1704.75,UEFA,71.0,1345.47,0.0,1345.47,UEFA,18
1576,Spain,Croatia,3,0,26.90909090909091,29.0,2024-06-15,7.0,1704.75,0.0,1704.75,UEFA,15.0,1620.74,0.0,1620.74,UEFA,16
1577,Switzerland,Spain,4,1,27.63636363636364,27.181818181818183,2024-09-08,14.0,1642.83,1.0,1642.83,UEFA,7.0,1704.75,0.0,1704.75,UEFA,18
1578,Spain,Switzerland,3,2,24.63636363636364,27.727272727272727,2024-11-18,7.0,1704.75,0.0,1704.75,UEFA,14.0,1642.83,1.0,1642.83,UEFA,19
1579,Switzerland,Spain,1,0,28.727272727272727,27.818181818181817,2022-06-09,14.0,1642.83,1.0,1642.83,UEFA,7.0,1704.75,0.0,1704.75,UEFA,18
1580,Spain,Switzerland,1,2,26.09090909090909,28.272727272727277,2022-09-24,7.0,1704.75,0.0,1704.75,UEFA,14.0,1642.83,1.0,1642.83,UEFA,18
1581,Spain,Colombia,0,1,28.727272727272727,27.90909090909091,2024-03-22,7.0,1704.75,0.0,1704.75,UEFA,19.0,1585.89,3.0,1607.15,CONMEBOL,20
1582,Spain,Serbia,3,0,26.272727272727277,28.454545454545453,2026-03-27,7.0,1704.75,0.0,1704.75,UEFA,25.0,1547.38,2.0,1547.38,UEFA,20
1583,Serbia,Spain,0,0,25.0,26.727272727272727,2024-09-05,25.0,1547.38,2.0,1547.38,UEFA,7.0,1704.75,0.0,1704.75,UEFA,18
1584,Spain,Serbia,3,0,27.09090909090909,25.63636363636364,2024-10-15,7.0,1704.75,0.0,1704.75,UEFA,25.0,1547.38,2.0,1547.38,UEFA,18
1585,Angola,DR Congo,2,0,27.272727272727277,25.1,2025-08-14,127.0,1131.72,1.0,1131.72,CAF,66.0,1369.53,2.0,1375.64,CAF,17
1586,Angola,DR Congo,0,0,27.09090909090909,26.818181818181817,2023-10-17,127.0,1131.72,1.0,1131.72,CAF,66.0,1369.53,2.0,1375.64,CAF,14
1587,Gabon,DR Congo,2,0,29.0,28.0,2023-06-18,82.0,1290.65,-7.0,1262.0,CAF,66.0,1369.53,2.0,1375.64,CAF,18
1588,DR Congo,Gabon,0,1,26.454545454545453,26.0,2022-06-04,66.0,1369.53,2.0,1375.64,CAF,82.0,1290.65,-7.0,1262.0,CAF,20
1589,Kenya,DR Congo,0,1,25.0,25.9,2025-08-03,103.0,1202.26,1.0,1202.26,CAF,66.0,1369.53,2.0,1375.64,CAF,12
1590,DR Congo,Jamaica,1,0,29.545454545454547,28.363636363636363,2026-03-31,66.0,1369.53,2.0,1375.64,CAF,62.0,1378.62,5.0,1412.13,CONCACAF,21
1592,Ethiopia,DR Congo,2,0,26.09090909090909,28.545454545454547,2024-09-09,138.0,1081.24,1.0,1087.89,CAF,66.0,1369.53,2.0,1375.64,CAF,19
1593,DR Congo,Ethiopia,1,2,26.09090909090909,23.9,2024-11-19,66.0,1369.53,2.0,1375.64,CAF,138.0,1081.24,1.0,1087.89,CAF,16
1594,Togo,DR Congo,1,0,27.63636363636364,29.181818181818183,2025-10-10,126.0,1133.24,2.0,1133.24,CAF,66.0,1369.53,2.0,1375.64,CAF,13
1595,DR Congo,Togo,1,0,28.272727272727277,28.545454545454547,2024-06-09,66.0,1369.53,2.0,1375.64,CAF,126.0,1133.24,2.0,1133.24,CAF,16
1596,DR Congo,Guinea,3,1,29.09090909090909,27.454545454545453,2024-02-02,66.0,1369.53,2.0,1375.64,CAF,81.0,1292.58,0.0,1298.32,CAF,20
1597,DR Congo,Guinea,1,0,28.0,27.272727272727277,2024-09-06,66.0,1369.53,2.0,1375.64,CAF,81.0,1292.58,0.0,1298.32,CAF,16
1598,Guinea,DR Congo,0,1,26.727272727272727,27.545454545454547,2024-11-16,81.0,1292.58,0.0,1298.32,CAF,66.0,1369.53,2.0,1375.64,CAF,19
1599,DR Congo,Benin,1,0,28.545454545454547,25.90909090909091,2025-12-23,66.0,1369.53,2.0,1375.64,CAF,83.0,1282.53,0.0,1282.53,CAF,12
1600,Cameroon,DR Congo,1,0,25.63636363636364,28.545454545454547,2025-11-13,38.0,1480.82,-12.0,1437.35,CAF,66.0,1369.53,2.0,1375.64,CAF,19
1601,Botswana,DR Congo,3,0,30.63636363636364,28.363636363636363,2025-12-30,149.0,1051.59,1.0,1051.59,CAF,66.0,1369.53,2.0,1375.64,CAF,19
1602,DR Congo,Zambia,2,0,24.5,26.90909090909091,2025-08-07,66.0,1369.53,2.0,1375.64,CAF,88.0,1264.64,0.0,1264.64,CAF,13
1603,DR Congo,Zambia,2,0,27.90909090909091,24.818181818181817,2025-12-16,66.0,1369.53,2.0,1375.64,CAF,88.0,1264.64,0.0,1264.64,CAF,15
1604,DR Congo,Zambia,1,1,29.63636363636364,28.181818181818183,2024-01-17,66.0,1369.53,2.0,1375.64,CAF,88.0,1264.64,0.0,1264.64,CAF,20
1605,DR Congo,Sudan,1,0,28.363636363636363,28.363636363636363,2025-10-14,66.0,1369.53,2.0,1375.64,CAF,133.0,1118.31,8.0,1131.74,CAF,19
1606,DR Congo,Sudan,2,0,28.363636363636363,29.0,2023-09-09,66.0,1369.53,2.0,1375.64,CAF,133.0,1118.31,8.0,1131.74,CAF,16
1607,Sudan,DR Congo,0,1,29.363636363636363,27.545454545454547,2023-11-19,133.0,1118.31,8.0,1131.74,CAF,66.0,1369.53,2.0,1375.64,CAF,16
1608,Sudan,DR Congo,1,2,27.272727272727277,26.727272727272727,2022-06-08,133.0,1118.31,8.0,1131.74,CAF,66.0,1369.53,2.0,1375.64,CAF,19
1609,DR Congo,Mali,1,0,28.09090909090909,25.63636363636364,2025-06-05,66.0,1369.53,2.0,1375.64,CAF,48.0,1446.49,-5.0,1427.98,CAF,18
1610,Nigeria,DR Congo,4,3,27.363636363636363,27.818181818181817,2025-11-16,32.0,1509.91,-4.0,1478.78,CAF,66.0,1369.53,2.0,1375.64,CAF,19
1611,Mauritania,DR Congo,2,0,26.63636363636364,29.545454545454547,2025-03-25,116.0,1152.52,13.0,1190.26,CAF,66.0,1369.53,2.0,1375.64,CAF,21
1612,DR Congo,Mauritania,3,0,28.545454545454547,26.63636363636364,2023-03-24,66.0,1369.53,2.0,1375.64,CAF,116.0,1152.52,13.0,1190.26,CAF,13
1613,Mauritania,DR Congo,3,0,27.363636363636363,28.272727272727277,2023-03-28,116.0,1152.52,13.0,1190.26,CAF,66.0,1369.53,2.0,1375.64,CAF,22
1614,DR Congo,Mauritania,2,0,28.363636363636363,26.363636363636363,2023-11-15,66.0,1369.53,2.0,1375.64,CAF,116.0,1152.52,13.0,1190.26,CAF,16
1615,DR Congo,Burkina Faso,1,2,29.181818181818183,27.545454545454547,2024-01-10,66.0,1369.53,2.0,1375.64,CAF,56.0,1418.58,-4.0,1397.64,CAF,13
1616,DR Congo,Burkina Faso,0,1,26.818181818181817,24.454545454545453,2022-09-23,66.0,1369.53,2.0,1375.64,CAF,56.0,1418.58,-4.0,1397.64,CAF,16
1617,Tanzania,DR Congo,0,0,27.454545454545453,28.90909090909091,2024-01-24,132.0,1118.76,1.0,1118.76,CAF,66.0,1369.53,2.0,1375.64,CAF,20
1618,DR Congo,Tanzania,1,0,27.90909090909091,25.90909090909091,2024-10-10,66.0,1369.53,2.0,1375.64,CAF,132.0,1118.76,1.0,1118.76,CAF,16
1619,Tanzania,DR Congo,2,0,25.90909090909091,28.0,2024-10-15,132.0,1118.76,1.0,1118.76,CAF,66.0,1369.53,2.0,1375.64,CAF,13
1620,DR Congo,Uganda,0,0,26.454545454545453,24.727272727272727,2023-01-14,66.0,1369.53,2.0,1375.64,CAF,84.0,1279.18,2.0,1285.28,CAF,16
1621,DR Congo,Uganda,1,0,28.09090909090909,24.63636363636364,2023-06-14,66.0,1369.53,2.0,1375.64,CAF,84.0,1279.18,2.0,1285.28,CAF,15
1644,Denmark,Tunisia,0,0,27.90909090909091,27.0,2022-11-22,9.0,1654.54,0.0,1654.54,UEFA,36.0,1489.92,6.0,1512.72,CAF,13
1645,Tunisia,Jordan,3,2,27.545454545454547,26.90909090909091,2025-11-14,36.0,1489.92,6.0,1512.72,CAF,90.0,1259.84,0.0,1255.69,AFC,16
1646,Tunisia,Namibia,3,0,27.63636363636364,28.90909090909091,2025-10-13,36.0,1489.92,6.0,1512.72,CAF,110.0,1162.93,-2.0,1162.93,CAF,13
1647,Tunisia,Namibia,0,1,28.90909090909091,29.09090909090909,2024-01-16,36.0,1489.92,6.0,1512.72,CAF,110.0,1162.93,-2.0,1162.93,CAF,17
1648,Namibia,Tunisia,0,0,28.727272727272727,28.545454545454547,2024-06-09,110.0,1162.93,-2.0,1162.93,CAF,36.0,1489.92,6.0,1512.72,CAF,16
1649,Palestine,Tunisia,2,2,26.727272727272727,29.63636363636364,2025-12-04,100.0,1208.9,1.0,1208.9,AFC,36.0,1489.92,6.0,1512.72,CAF,14
1650,Tunisia,Madagascar,1,0,25.90909090909091,27.181818181818183,2024-09-05,36.0,1489.92,6.0,1512.72,CAF,102.0,1205.61,1.0,1205.61,CAF,19
1651,Madagascar,Tunisia,2,3,28.818181818181817,26.272727272727277,2024-11-14,102.0,1205.61,1.0,1205.61,CAF,36.0,1489.92,6.0,1512.72,CAF,16
1652,New Zealand,Tunisia,2,4,27.272727272727277,28.727272727272727,2024-03-26,111.0,1161.66,1.0,1165.81,OFC,36.0,1489.92,6.0,1512.72,CAF,20
1653,Liberia,Tunisia,0,1,24.272727272727277,27.272727272727277,2025-03-19,145.0,1058.28,1.0,1058.28,CAF,36.0,1489.92,6.0,1512.72,CAF,16
1654,Tunisia,Liberia,3,0,28.181818181818183,24.272727272727277,2025-09-04,36.0,1489.92,6.0,1512.72,CAF,145.0,1058.28,1.0,1058.28,CAF,19
1655,Tunisia,France,1,0,26.545454545454547,25.454545454545453,2022-11-30,36.0,1489.92,6.0,1512.72,CAF,3.0,1786.15,0.0,1786.15,UEFA,15
1656,Chile,Tunisia,0,2,26.90909090909091,26.363636363636363,2022-06-10,26.0,1543.16,2.0,1543.42,CONMEBOL,36.0,1489.92,6.0,1512.72,CAF,6
1657,Tunisia,Comoros,0,1,27.454545454545453,26.90909090909091,2024-10-11,36.0,1489.92,6.0,1512.72,CAF,131.0,1126.2,-1.0,1117.65,CAF,19
1658,Comoros,Tunisia,1,1,26.63636363636364,26.818181818181817,2024-10-15,131.0,1126.2,-1.0,1117.65,CAF,36.0,1489.92,6.0,1512.72,CAF,19
1659,Tunisia,Comoros,1,0,28.818181818181817,28.181818181818183,2022-09-22,36.0,1489.92,6.0,1512.72,CAF,131.0,1126.2,-1.0,1117.65,CAF,14
1660,Iran,Tunisia,0,2,29.181818181818183,26.818181818181817,2022-11-16,21.0,1572.89,0.0,1557.58,AFC,36.0,1489.92,6.0,1512.72,CAF,13
1661,Tunisia,Libya,3,0,27.90909090909091,26.90909090909091,2023-03-24,36.0,1489.92,6.0,1512.72,CAF,118.0,1149.51,1.0,1151.06,CAF,20
1662,Libya,Tunisia,0,1,27.363636363636363,27.63636363636364,2023-03-28,118.0,1149.51,1.0,1151.06,CAF,36.0,1489.92,6.0,1512.72,CAF,20
1663,South Korea,Tunisia,4,0,27.727272727272727,27.63636363636364,2023-10-13,29.0,1522.85,-4.0,1507.24,AFC,36.0,1489.92,6.0,1512.72,CAF,11
1664,Tunisia,Botswana,2,1,28.545454545454547,28.90909090909091,2025-12-18,36.0,1489.92,6.0,1512.72,CAF,149.0,1051.59,1.0,1051.59,CAF,14
1665,Tunisia,Botswana,3,0,26.727272727272727,26.0,2023-09-07,36.0,1489.92,6.0,1512.72,CAF,149.0,1051.59,1.0,1051.59,CAF,19
1666,Botswana,Tunisia,0,0,26.363636363636363,28.181818181818183,2022-06-05,149.0,1051.59,1.0,1051.59,CAF,36.0,1489.92,6.0,1512.72,CAF,13
1667,Morocco,Tunisia,2,0,27.181818181818183,27.272727272727277,2025-06-06,24.0,1547.42,-4.0,1529.93,CAF,36.0,1489.92,6.0,1512.72,CAF,20
1668,Egypt,Tunisia,3,0,28.90909090909091,24.90909090909091,2025-09-09,34.0,1497.05,-11.0,1451.77,CAF,36.0,1489.92,6.0,1512.72,CAF,19
1669,Egypt,Tunisia,1,3,28.90909090909091,28.0,2023-09-12,34.0,1497.05,-11.0,1451.77,CAF,36.0,1489.92,6.0,1512.72,CAF,17
1670,Mali,Tunisia,3,2,26.818181818181817,28.454545454545453,2026-01-03,48.0,1446.49,-5.0,1427.98,CAF,36.0,1489.92,6.0,1512.72,CAF,19
1671,Tunisia,Mali,1,1,28.272727272727277,26.818181818181817,2024-01-20,36.0,1489.92,6.0,1512.72,CAF,48.0,1446.49,-5.0,1427.98,CAF,20
1673,Mali,Tunisia,0,1,26.272727272727277,27.727272727272727,2022-03-25,48.0,1446.49,-5.0,1427.98,CAF,36.0,1489.92,6.0,1512.72,CAF,17
1674,Tunisia,Mali,0,0,27.727272727272727,27.181818181818183,2022-03-29,36.0,1489.92,6.0,1512.72,CAF,48.0,1446.49,-5.0,1427.98,CAF,19
1675,Tunisia,Cape Verde,2,0,28.90909090909091,30.363636363636363,2024-01-10,36.0,1489.92,6.0,1512.72,CAF,73.0,1336.88,0.0,1339.48,CAF,17
1676,Nigeria,Tunisia,3,2,27.818181818181817,28.0,2025-12-27,32.0,1509.91,-4.0,1478.78,CAF,36.0,1489.92,6.0,1512.72,CAF,20
1678,Tunisia,Mauritania,1,1,29.727272727272727,25.90909090909091,2025-11-12,36.0,1489.92,6.0,1512.72,CAF,116.0,1152.52,13.0,1190.26,CAF,16
1679,Tunisia,Mauritania,0,0,28.818181818181817,26.09090909090909,2024-01-06,36.0,1489.92,6.0,1512.72,CAF,116.0,1152.52,13.0,1190.26,CAF,18
1684,Tunisia,Burkina Faso,2,0,28.454545454545453,25.09090909090909,2025-06-02,36.0,1489.92,6.0,1512.72,CAF,56.0,1418.58,-4.0,1397.64,CAF,17
1688,Tanzania,Tunisia,1,1,27.727272727272727,26.63636363636364,2025-12-30,132.0,1118.76,1.0,1118.76,CAF,36.0,1489.92,6.0,1512.72,CAF,16
1689,Tunisia,Syria,0,1,29.09090909090909,27.09090909090909,2025-12-01,36.0,1489.92,6.0,1512.72,CAF,91.0,1251.22,5.0,1268.54,AFC,13
1690,Tunisia,Croatia,4,5,28.727272727272727,29.181818181818183,2024-03-23,36.0,1489.92,6.0,1512.72,CAF,15.0,1620.74,0.0,1620.74,UEFA,20
1691,Tunisia,Malawi,2,0,27.363636363636363,27.63636363636364,2025-03-24,36.0,1489.92,6.0,1512.72,CAF,119.0,1145.08,-10.0,1127.21,CAF,21
1692,Malawi,Tunisia,0,1,24.545454545454547,29.363636363636363,2023-11-21,119.0,1145.08,-10.0,1127.21,CAF,36.0,1489.92,6.0,1512.72,CAF,13
1693,Algeria,Tunisia,1,1,28.181818181818183,26.363636363636363,2023-06-20,43.0,1460.93,14.0,1516.51,CAF,36.0,1489.92,6.0,1512.72,CAF,19
1694,Tunisia,Uganda,3,1,28.0,27.272727272727277,2025-12-23,36.0,1489.92,6.0,1512.72,CAF,84.0,1279.18,2.0,1285.28,CAF,20
1695,Ghana,Angola,0,1,26.0,29.363636363636363,2024-09-05,61.0,1381.45,9.0,1428.97,CAF,127.0,1131.72,1.0,1131.72,CAF,16
1696,Angola,Ghana,1,1,27.454545454545453,25.63636363636364,2024-11-15,127.0,1131.72,1.0,1131.72,CAF,61.0,1381.45,9.0,1428.97,CAF,19
1697,Ghana,Angola,1,0,27.545454545454547,28.363636363636363,2023-03-23,61.0,1381.45,9.0,1428.97,CAF,127.0,1131.72,1.0,1131.72,CAF,16
1698,Angola,Ghana,1,1,28.09090909090909,25.818181818181817,2023-03-27,127.0,1131.72,1.0,1131.72,CAF,61.0,1381.45,9.0,1428.97,CAF,16
1699,Nicaragua,Ghana,1,0,28.181818181818183,24.545454545454547,2022-09-27,144.0,1062.21,1.0,1062.21,CONCACAF,61.0,1381.45,9.0,1428.97,CAF,18
1701,Ghana,Namibia,0,0,29.09090909090909,28.181818181818183,2024-01-08,61.0,1381.45,9.0,1428.97,CAF,110.0,1162.93,-2.0,1162.93,CAF,20
1702,Madagascar,Ghana,3,0,29.09090909090909,28.727272727272727,2025-03-24,102.0,1205.61,1.0,1205.61,CAF,61.0,1381.45,9.0,1428.97,CAF,19
1703,Madagascar,Ghana,0,0,28.727272727272727,28.181818181818183,2023-06-18,102.0,1205.61,1.0,1205.61,CAF,61.0,1381.45,9.0,1428.97,CAF,14
1704,Madagascar,Ghana,1,2,27.727272727272727,24.272727272727277,2023-01-15,102.0,1205.61,1.0,1205.61,CAF,61.0,1381.45,9.0,1428.97,CAF,19
1705,Ghana,Madagascar,1,0,26.363636363636363,28.818181818181817,2023-11-17,61.0,1381.45,9.0,1428.97,CAF,102.0,1205.61,1.0,1205.61,CAF,16
1706,Ghana,Madagascar,3,0,26.272727272727277,28.63636363636364,2022-06-01,61.0,1381.45,9.0,1428.97,CAF,102.0,1205.61,1.0,1205.61,CAF,19
1707,Ghana,Liberia,3,1,25.181818181818183,25.63636363636364,2023-09-12,61.0,1381.45,9.0,1428.97,CAF,145.0,1058.28,1.0,1058.28,CAF,16
1708,Niger,Ghana,1,1,25.90909090909091,25.727272727272727,2024-09-09,114.0,1158.39,1.0,1158.39,CAF,61.0,1381.45,9.0,1428.97,CAF,16
1709,Ghana,Niger,1,2,24.0,26.818181818181817,2024-11-18,61.0,1381.45,9.0,1428.97,CAF,114.0,1158.39,1.0,1158.39,CAF,16
1710,Niger,Ghana,0,2,27.454545454545453,23.0,2023-01-28,114.0,1158.39,1.0,1158.39,CAF,61.0,1381.45,9.0,1428.97,CAF,19
1711,Chile,Ghana,3,1,25.454545454545453,24.727272727272727,2022-06-14,26.0,1543.16,2.0,1543.42,CONMEBOL,61.0,1381.45,9.0,1428.97,CAF,6
1712,Ghana,Comoros,1,0,27.545454545454547,27.545454545454547,2025-10-12,61.0,1381.45,9.0,1428.97,CAF,131.0,1126.2,-1.0,1117.65,CAF,19
1713,Comoros,Ghana,0,1,28.727272727272727,28.363636363636363,2023-11-21,131.0,1126.2,-1.0,1117.65,CAF,61.0,1381.45,9.0,1428.97,CAF,16
1715,Ghana,Benin,3,0,23.818181818181817,25.181818181818183,2022-07-24,61.0,1381.45,9.0,1428.97,CAF,83.0,1282.53,0.0,1282.53,CAF,16
1716,Brazil,Ghana,0,3,28.0,26.818181818181817,2022-09-23,2.0,1823.42,0.0,1826.35,CONMEBOL,61.0,1381.45,9.0,1428.97,CAF,18
1717,Ghana,Sudan,0,0,25.727272727272727,29.818181818181817,2024-10-10,61.0,1381.45,9.0,1428.97,CAF,133.0,1118.31,8.0,1131.74,CAF,16
1718,Sudan,Ghana,0,2,29.454545454545453,25.454545454545453,2024-10-15,133.0,1118.31,8.0,1131.74,CAF,61.0,1381.45,9.0,1428.97,CAF,13
1719,Ghana,Sudan,3,1,23.0,28.363636363636363,2023-01-19,61.0,1381.45,9.0,1428.97,CAF,133.0,1118.31,8.0,1131.74,CAF,19
1721,Ghana,Mali,1,0,27.363636363636363,26.09090909090909,2025-09-08,61.0,1381.45,9.0,1428.97,CAF,48.0,1446.49,-5.0,1427.98,CAF,19
1722,Mali,Ghana,2,1,26.181818181818183,25.545454545454547,2024-06-06,48.0,1446.49,-5.0,1427.98,CAF,61.0,1381.45,9.0,1428.97,CAF,19
1723,Ghana,Cape Verde,1,2,28.09090909090909,29.63636363636364,2024-01-14,61.0,1381.45,9.0,1428.97,CAF,73.0,1336.88,0.0,1339.48,CAF,20
1724,Ghana,Chad,5,0,28.90909090909091,24.454545454545453,2025-03-21,61.0,1381.45,9.0,1428.97,CAF,180.0,935.0,0.0,935.0,CAF,19
1725,Chad,Ghana,1,1,24.454545454545453,26.90909090909091,2025-09-04,180.0,935.0,0.0,935.0,CAF,61.0,1381.45,9.0,1428.97,CAF,13
1726,Mexico,Ghana,0,2,27.63636363636364,26.181818181818183,2023-10-15,12.0,1647.9,-2.0,1638.3,CONCACAF,61.0,1381.45,9.0,1428.97,CAF,0
1727,Nigeria,Ghana,1,2,27.181818181818183,26.454545454545453,2025-05-28,32.0,1509.91,-4.0,1478.78,CAF,61.0,1381.45,9.0,1428.97,CAF,18
1728,Nigeria,Ghana,1,2,27.272727272727277,25.545454545454547,2024-03-22,32.0,1509.91,-4.0,1478.78,CAF,61.0,1381.45,9.0,1428.97,CAF,16
1729,Ghana,Nigeria,0,0,25.90909090909091,26.363636363636363,2022-03-25,61.0,1381.45,9.0,1428.97,CAF,32.0,1509.91,-4.0,1478.78,CAF,19
1730,Nigeria,Ghana,1,1,26.09090909090909,25.90909090909091,2022-03-29,32.0,1509.91,-4.0,1478.78,CAF,61.0,1381.45,9.0,1428.97,CAF,17
1731,Ghana,Switzerland,2,0,26.09090909090909,28.272727272727277,2022-11-17,61.0,1381.45,9.0,1428.97,CAF,14.0,1642.83,1.0,1642.83,UEFA,10
1732,Mozambique,Ghana,2,2,28.181818181818183,27.818181818181817,2024-01-22,117.0,1151.0,-1.0,1151.0,CAF,61.0,1381.45,9.0,1428.97,CAF,20
1733,Ghana,Mozambique,0,1,22.90909090909091,0.0,2023-01-10,61.0,1381.45,9.0,1428.97,CAF,117.0,1151.0,-1.0,1151.0,CAF,15
1734,Uganda,Ghana,2,2,25.363636363636363,25.545454545454547,2024-03-26,84.0,1279.18,2.0,1285.28,CAF,61.0,1381.45,9.0,1428.97,CAF,16
1735,Kosovo,Sweden,2,0,26.63636363636364,26.0,2025-09-08,109.0,1163.05,-2.0,1163.05,UEFA,17.0,1588.26,-1.0,1588.26,UEFA,18
1736,Sweden,Kosovo,0,1,25.363636363636363,25.09090909090909,2025-10-13,17.0,1588.26,-1.0,1588.26,UEFA,109.0,1163.05,-2.0,1163.05,UEFA,18
1737,Azerbaijan,Sweden,1,3,28.272727272727277,25.0,2024-09-05,121.0,1139.02,1.0,1139.02,UEFA,17.0,1588.26,-1.0,1588.26,UEFA,16
1738,Sweden,Azerbaijan,6,0,26.0,26.09090909090909,2024-11-19,17.0,1588.26,-1.0,1588.26,UEFA,121.0,1139.02,1.0,1139.02,UEFA,19
1739,Sweden,Azerbaijan,5,0,26.727272727272727,27.181818181818183,2023-03-27,17.0,1588.26,-1.0,1588.26,UEFA,121.0,1139.02,1.0,1139.02,UEFA,18
1740,Azerbaijan,Sweden,3,0,26.454545454545453,27.727272727272727,2023-11-16,121.0,1139.02,1.0,1139.02,UEFA,17.0,1588.26,-1.0,1588.26,UEFA,17
1741,Austria,Sweden,2,0,25.90909090909091,28.454545454545453,2023-06-20,30.0,1511.56,-1.0,1511.56,UEFA,17.0,1588.26,-1.0,1588.26,UEFA,18
1742,Sweden,Austria,1,3,27.727272727272727,27.818181818181817,2023-09-12,17.0,1588.26,-1.0,1588.26,UEFA,30.0,1511.56,-1.0,1511.56,UEFA,18
1743,Denmark,Sweden,2,1,28.181818181818183,27.181818181818183,2024-06-05,9.0,1654.54,0.0,1654.54,UEFA,17.0,1588.26,-1.0,1588.26,UEFA,17
1744,Sweden,Belgium,0,3,27.454545454545453,28.363636363636363,2023-03-24,17.0,1588.26,-1.0,1588.26,UEFA,1.0,1828.45,0.0,1828.45,UEFA,19
1745,Belgium,Sweden,1,1,26.90909090909091,28.181818181818183,2023-10-16,1.0,1828.45,0.0,1828.45,UEFA,17.0,1588.26,-1.0,1588.26,UEFA,18
1746,Hungary,Sweden,0,2,27.181818181818183,26.363636363636363,2025-06-06,41.0,1465.62,2.0,1465.62,UEFA,17.0,1588.26,-1.0,1588.26,UEFA,17
1747,Sweden,New Zealand,4,1,28.545454545454547,24.818181818181817,2023-06-16,17.0,1588.26,-1.0,1588.26,UEFA,111.0,1161.66,1.0,1165.81,OFC,17
1748,Sweden,Albania,1,0,28.90909090909091,26.727272727272727,2024-03-25,17.0,1588.26,-1.0,1588.26,UEFA,65.0,1374.98,-1.0,1374.98,UEFA,18
1749,Slovenia,Sweden,2,2,28.181818181818183,26.0,2025-09-05,64.0,1375.42,-1.0,1375.42,UEFA,17.0,1588.26,-1.0,1588.26,UEFA,18
1750,Sweden,Slovenia,1,1,27.272727272727277,27.818181818181817,2025-11-18,17.0,1588.26,-1.0,1588.26,UEFA,64.0,1375.42,-1.0,1375.42,UEFA,19
1751,Slovenia,Sweden,0,2,27.545454545454547,27.363636363636363,2022-06-02,64.0,1375.42,-1.0,1375.42,UEFA,17.0,1588.26,-1.0,1588.26,UEFA,18
1752,Sweden,Slovenia,1,1,27.545454545454547,25.90909090909091,2022-09-27,17.0,1588.26,-1.0,1588.26,UEFA,64.0,1375.42,-1.0,1375.42,UEFA,18
1753,Slovakia,Sweden,2,2,28.181818181818183,26.09090909090909,2024-10-11,46.0,1455.36,4.0,1455.36,UEFA,17.0,1588.26,-1.0,1588.26,UEFA,18
1754,Sweden,Slovakia,2,1,26.363636363636363,28.0,2024-11-16,17.0,1588.26,-1.0,1588.26,UEFA,46.0,1455.36,4.0,1455.36,UEFA,19
1755,Sweden,Estonia,2,1,25.545454545454547,26.727272727272727,2024-01-12,17.0,1588.26,-1.0,1588.26,UEFA,106.0,1176.5,-1.0,1176.5,UEFA,18
1756,Sweden,Estonia,3,0,25.727272727272727,25.0,2024-09-08,17.0,1588.26,-1.0,1588.26,UEFA,106.0,1176.5,-1.0,1176.5,UEFA,18
1757,Estonia,Sweden,0,3,26.181818181818183,25.545454545454547,2024-10-14,106.0,1176.5,-1.0,1176.5,UEFA,17.0,1588.26,-1.0,1588.26,UEFA,18
1758,Estonia,Sweden,0,5,28.363636363636363,27.181818181818183,2023-09-09,106.0,1176.5,-1.0,1176.5,UEFA,17.0,1588.26,-1.0,1588.26,UEFA,16
1759,Sweden,Estonia,2,0,29.0,25.363636363636363,2023-11-19,17.0,1588.26,-1.0,1588.26,UEFA,106.0,1176.5,-1.0,1176.5,UEFA,17
1760,Luxembourg,Sweden,1,0,27.09090909090909,27.272727272727277,2025-03-22,93.0,1236.45,0.0,1236.45,UEFA,17.0,1588.26,-1.0,1588.26,UEFA,17
